0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
49,0.9770959769,0.8133565332,0.6575502637,0.6322419797,0.7355931546,0.8335318258,0.3052517627,0.6572928843,0.8717616778,0.2408357286,0.6691519874,0.8135180939,0.0531649138,0.3424842409,0.0464819507,0.3571932432,0.7227363032,0.8915712177,0.0119311055,0.9334912943,0.9613088169,0.7771744835,0.520013704,0.4901416795,0.6679685134,0.7940827035,0.0597088751,0.2172789238,0.037900832,0.8608736247,0.5747758267,0.0149968094,0.6742301579,0.2323260903,0.6472387891,0.4098233129,0.0658579161,0.9524905519,0.0671161972,0.9376195939,0.1933262805,0.7362681846,0.7511376883,0.2464911947,0.0787524255,0.797619639,0.6036844379,0.8014887287,0.6891908566,0.6156155434,0.734980023,0.6504996736,0.392790027,0.2549937274,0.1406413531,0.0607585404,0.049076431,0.2003502287,0.2780374642,0.086977263,0.0612238534,0.8528132909,0.1019740724,0.7354540117,0.0851393812,0.749212862,0.1452773246,0.1509972974,0.7017034139,0.2123935218,0.0886168918,0.8950296948,0.9486617069,0.8397545801,0.1415208895,0.0274141324,0.637374219,0.7452053274,0.8289028616,0.3265650761,0.3608208713,0.5638828846,0.9770647497,0.7536108983,0.818876612,0.1177061033,0.8143694391,0.867953043,0.3180563319,0.0924069034,0.9549303064,0.3792801853,0.9452201948,0.0569043788,0.114734197,0.030359576,0.8061172408,0.2600115216,0.1813568738,0.5078206551
50,0.2699737656,0.4028503499,0.4210667508,0.1097283456,0.5443712394,0.4484808831,0.7471025647,0.2895765668,0.2773837447,0.0736676408,0.6503974381,0.8412666298,0.050732391,0.4040083368,0.6601432418,0.1684384942,0.218377776,0.5280962852,0.4864948262,0.3107846794,0.4830265916,0.8657750115,0.2560048741,0.5399309704,0.980509209,0.2863644506,0.3460482117,0.2405207306,0.4677213244,0.8538688668,0.7129257745,0.73769509,0.2567192167,0.1339925253,0.8474234357,0.8010904561,0.5824734089,0.5945260003,0.0906670229,0.8598571536,0.6681936416,0.7410644614,0.7011237834,0.7189260325,0.1450727982,0.3612670256,0.8873645267,0.3634505742,0.8893633108,0.3738593529,0.6742352536,0.3723899024,0.2396343644,0.9302401282,0.9123208728,0.2201435734,0.2166045788,0.2583690844,0.4606643044,0.6843259032,0.1122379513,0.1735900789,0.4220209932,0.368957168,0.3075826047,0.2694444288,0.170047624,0.8900560136,0.8639704292,0.2607146474,0.7499131672,0.5321640708,0.0017791088,0.451036951,0.2510901033,0.146851907,0.8123039766,0.13845463,0.5103024812,0.7016672874,0.5123139829,0.1845377348,0.0740571897,0.7519483478,0.114777863,0.9863780625,0.9720919211,0.3313824418,0.2447471474,0.4327562256,0.015708345,0.3569850987,0.606346305,0.4377293382,0.7259422671,0.9139289097,0.707173767,0.8959898911,0.8039849233,0.5711441967
51,0.5538980905,0.1033082674,0.1584836473,0.0049350415,0.3543983712,0.3053355543,0.8172390182,0.4928530012,0.8156380355,0.5189063055,0.0051669846,0.0001757708,0.5929634953,0.7571153324,0.1149536339,0.5793415583,0.7292072535,0.4463360761,0.8240887057,0.1619634796,0.4620444211,0.1810738044,0.7683097846,0.8997737598,0.9070160715,0.6822386943,0.6069475268,0.8030059631,0.4862236176,0.1780917235,0.9597105016,0.0401217081,0.2813999914,0.1181941493,0.0450567501,0.6357983625,0.4235297036,0.8622957682,0.1286513638,0.2391677396,0.3812020742,0.1338183484,0.2393435105,0.9741655695,0.8909336808,0.3542971443,0.5535071278,0.6201409348,0.8006332205,0.3775958335,0.7821044144,0.2626776421,0.5586696384,0.550414199,0.1624514018,0.4656857098,0.2326528933,0.7693989286,0.2686916729,0.7188765109,0.9474906526,0.228402175,0.7589982189,0.2288906439,0.3465963244,0.804054969,0.8646890065,0.770126028,0.6663507377,0.9933403702,0.0092937676,0.0475528119,0.1271587191,0.2486372781,0.0217183814,0.0180923999,0.6029344229,0.5752255097,0.6382333348,0.4035676434,0.0176061229,0.8005860308,0.8401696039,0.8971905969,0.8328359365,0.8911397695,0.3821124719,0.1849282146,0.2297834111,0.6580691151,0.1906247302,0.6888814964,0.9526248123,0.817718857,0.8178936318,0.1303741923,0.6867338708,0.6069347495,0.2549270168,0.9118688786
52,0.4203377492,0.6662452854,0.5114909816,0.9707519482,0.8286966872,0.9771766919,0.2034048415,0.5980956163,0.2458683648,0.9222813523,0.5455862689,0.4742705398,0.6812795717,0.7744769128,0.8208668642,0.4853345407,0.6391659193,0.5909928926,0.1516852784,0.6325062895,0.6002866603,0.1992380903,0.7596650086,0.8489239388,0.2209564722,0.777757409,0.4518583617,0.7961819819,0.4159907438,0.8554260051,0.7490033251,0.8363284934,0.521671291,0.2604943071,0.8070804416,0.3503679782,0.237670999,0.0104852836,0.9484635945,0.4835393638,0.9327666359,0.4940498634,0.9578099041,0.6140462076,0.2685267762,0.7786767683,0.0993807488,0.9076926955,0.3696696609,0.2510660272,0.5401989855,0.9699563216,0.450304118,0.2998639941,0.8188802605,0.6712605902,0.0776214032,0.2707386222,0.4674425721,0.4936121474,0.1261646273,0.2164458972,0.3299406408,0.6478359182,0.4769402044,0.1370210825,0.9982038969,0.7146112034,0.147506366,0.9466674915,0.1981505677,0.0802730024,0.4407173553,0.1559604718,0.69431921,0.7092441316,0.9346372401,0.7936999588,0.6169368275,0.3043069015,0.8048302368,0.3722416894,0.5952577312,0.5757002453,0.3624025718,0.6495632413,0.1736752493,0.0180678419,0.0954840258,0.7664315747,0.5465410501,0.1130901487,0.5670176055,0.386710654,0.0102807456,0.3998535424,0.2778504235,0.3923932179,0.5847817571,0.5076338351
53,0.157135813,0.2742632232,0.4950701045,0.4569998072,0.0931434836,0.1663306947,0.5346212108,0.3638821058,0.6337732668,0.0282333582,0.4900467331,0.850219164,0.358173999,0.1378826518,0.3271593689,0.4951950815,0.1360865487,0.0417705723,0.6427014479,0.0827540401,0.23992114,0.7229744503,0.5234713955,0.3958816119,0.4172936603,0.2327155275,0.3305188525,0.2109936196,0.8496523551,0.634825754,0.2557596061,0.0067881681,0.9090889771,0.7508297106,0.4637879753,0.0022324608,0.9171604053,0.998409186,0.3661145666,0.5509336721,0.0266425442,0.8561612996,0.4011528362,0.3848165432,0.9940439514,0.7283122051,0.8800116251,0.1301305001,0.7700827778,0.5227130731,0.2128845407,0.0100039179,0.2456875234,0.7363559362,0.4058855302,0.6629811837,0.9690714637,0.7364043826,0.8739748034,0.8187238188,0.3712301366,0.1297344095,0.8255119869,0.2803191138,0.8805641201,0.2892999626,0.2825515745,0.7977245254,0.2877091486,0.6486661411,0.3486581976,0.3143516933,0.5048274407,0.7498110342,0.6991682365,0.4988713926,0.4781232392,0.5791798616,0.6290018926,0.2482060171,0.050462333,0.7754064873,0.1965153315,0.0030871453,0.5931253443,0.0144089637,0.133461338,0.279859215,0.6213437133,0.3883883548,0.1917280941,0.4261739501,0.7606300442,0.7869858253,0.0018741954,0.123032616,0.4365490666,0.1755494452,0.1411004583,0.5320330923
54,0.8418864333,0.2582099354,0.347580458,0.5782423699,0.6640954656,0.0105616422,0.5473138336,0.4004998482,0.8845364456,0.3660376528,0.7717299848,0.0142708556,0.1915496397,0.0520490985,0.8948349757,0.4808496023,0.3346006731,0.6925595016,0.7685587513,0.9832668141,0.0412176992,0.0829104446,0.4880942549,0.7910287334,0.782078681,0.9869656474,0.2691519731,0.3612585431,0.6159675405,0.5173579901,0.4631514777,0.4578539738,0.7755679255,0.8107319362,0.0360963438,0.4396633911,0.8212935785,0.5834101778,0.8401632393,0.7058300241,0.9494478307,0.6118932241,0.7201008797,0.1409974704,0.6639423226,0.6149358558,0.6218470731,0.9985429957,0.3074953575,0.3904058244,0.9818098098,0.3487130567,0.473316269,0.4699040651,0.1397417905,0.25539495,0.4568697126,0.4088937636,0.6166534931,0.0728372531,0.9262517537,0.0798049713,0.5306912274,0.7018196797,0.8905369076,0.5667875712,0.1414830708,0.7118304861,0.150197749,0.9816463105,0.4176605102,0.0996455797,0.5935395346,0.1377613903,0.2406430505,0.2574818577,0.7526972461,0.8624901236,0.2560248533,0.0601926036,0.9419810199,0.6876415084,0.645123241,0.5089986254,0.0743521629,0.655403987,0.9088521679,0.3522025864,0.0477972049,0.4936339254,0.8598364214,0.0982595379,0.2690404127,0.0563517534,0.1013466837,0.8621657575,0.0707607171,0.2348080217,0.1420249725,0.6921044304
55,0.2378346636,0.4089056603,0.726212217,0.7077387287,0.5486474507,0.9816071671,0.1646084413,0.9575412143,0.5982606607,0.2374456949,0.8837929685,0.678065632,0.7681369223,0.5856126482,0.5686025396,0.3349244935,0.727095719,0.2804330257,0.4851222429,0.7087420295,0.6980935358,0.5847678226,0.3022815646,0.8358549261,0.8254108732,0.5597634222,0.5885521723,0.6879009968,0.8157882756,0.6487447759,0.9407969448,0.0536229392,0.0576504366,0.6670091618,0.7613616679,0.6062978874,0.6486163293,0.9259701096,0.5638391022,0.24687699,0.1634158045,0.4476320706,0.924942622,0.9315527268,0.0332447188,0.4935451616,0.2664772202,0.7603404378,0.7739781872,0.7515994632,0.4690824677,0.4720717231,0.3363672863,0.7713640323,0.3079266497,0.1617781594,0.3311274545,0.896478822,0.8496791567,0.1469157301,0.5452235984,0.7904761015,0.2005386697,0.602874035,0.4574852637,0.9619003376,0.2091719224,0.106101593,0.8878704472,0.7730110246,0.352978583,0.0512862517,0.2206430952,0.2779212049,0.9828389785,0.253887814,0.7714663665,0.2493161992,0.0142282522,0.5454445537,0.6231963765,0.3337530666,0.1182783809,0.3838264206,0.1207388919,0.1201525764,0.5068590371,0.5572879585,0.2957020216,0.6479594954,0.0893210508,0.2376830415,0.3356010038,0.7344442923,0.7466816674,0.4099531667,0.3898482793,0.6555338353,0.7621557536,0.4376454842
56,0.48331072,0.0175162768,0.3372829487,0.2546747522,0.3254429265,0.4990611086,0.5858022068,0.2219217489,0.3487402652,0.7327179369,0.7671453473,0.1392163667,0.9332566066,0.3700193823,0.5967016304,0.8951569446,0.5791913047,0.7028032234,0.7830273919,0.3522023298,0.0557818064,0.8343136441,0.572845425,0.3337030113,0.8171526226,0.8267332395,0.1051693778,0.0664688218,0.8409614917,0.6506139315,0.0673844847,0.3242722116,0.6681302087,0.4046674334,0.5789469639,0.9935731352,0.9037285419,0.1647491707,0.2154948842,0.2524688072,0.8974671075,0.9826402315,0.3916851743,0.8307237145,0.3526596138,0.9883868047,0.7258806592,0.931850919,0.6911900286,0.5089080511,0.2840532488,0.7469718349,0.3432216952,0.8568986738,0.0806748467,0.1603743182,0.6836319133,0.1858442244,0.2268431401,0.524593405,0.8364581564,0.2942276248,0.8488656166,0.5045883651,0.6988950586,0.4278125805,0.4981615003,0.6026236005,0.5925617511,0.713656385,0.8550924081,0.4900288591,0.6962966165,0.2467775824,0.3207525737,0.0489562307,0.2351643872,0.0466332329,0.9808071498,0.9263544157,0.1491677607,0.621992175,0.5359050222,0.4182081739,0.6783439284,0.6372517059,0.2803739314,0.7491046456,0.8720597276,0.4223989039,0.4412090764,0.495256104,0.7561519709,0.5594874574,0.8790825251,0.8768908628,0.6796400337,0.3859415622,0.4341788217,0.9753420558
57,0.2648603986,0.6733262511,0.8987629795,0.1217590724,0.7540010978,0.0591372978,0.8053909861,0.9398453222,0.2859804379,0.3299843911,0.7763034785,0.5802080631,0.1788500082,0.2808918436,0.2791031217,0.6066625887,0.7790533444,0.8817267222,0.1992243403,0.4927097294,0.7368191304,0.6892531994,0.1890063458,0.9835967128,0.010005773,0.2379625766,0.2187611004,0.0566390059,0.2187697263,0.1451155161,0.6121802898,0.4836301249,0.8184417672,0.5109432694,0.6053891978,0.572442865,0.5700805672,0.410780184,0.5122881876,0.8560610055,0.7407645751,0.2885916661,0.4362690686,0.9196145833,0.5694835102,0.7153721903,0.5262771724,0.3485368546,0.5970989126,0.7255015126,0.841246584,0.3339180434,0.414754712,0.0302529298,0.3175147562,0.4247604851,0.2682155068,0.5362758567,0.481399491,0.4869852331,0.6813913733,0.0935797808,0.9706153586,0.4998331405,0.6045230506,0.5760045564,0.072276006,0.1746036178,0.9867847404,0.5845641936,0.0306646232,0.7275493154,0.8731558598,0.4669336919,0.6471638991,0.44263937,0.1823058822,0.1734410715,0.7911762246,0.7794047953,0.0339010577,0.5234998725,0.2130250973,0.3695020615,0.2579441648,0.9597067647,0.7794552287,0.6477924441,0.6152406004,0.5416109823,0.0854379283,0.7644083612,0.1636031573,0.621342951,0.1826165351,0.8419470862,0.2585946568,0.4629904665,0.5910517317,0.1306543848
58,0.6324228086,0.1133228387,0.3136972962,0.6626757388,0.4308375949,0.7384577813,0.9308912456,0.967113452,0.2198572722,0.4178764788,0.6485048253,0.313437053,0.3884918373,0.1483379658,0.9179601036,0.9644963937,0.2206139718,0.0925637218,0.951281134,0.8051781654,0.1232283451,0.6788304499,0.6783340257,0.5901620374,0.3259943491,0.1209733956,0.7724679196,0.4994354206,0.9121496207,0.5518727149,0.3983780048,0.5445724293,0.6651955536,0.712075301,0.2072481681,0.0960331489,0.4505330822,0.1381394137,0.063146601,0.6703903545,0.5560158929,0.7116514263,0.9838274075,0.9445077302,0.8599893921,0.9017875115,0.9090041243,0.0806033644,0.9943512334,0.8602852584,0.8857815298,0.1175795784,0.5391157083,0.5641155555,0.7077416158,0.8651100574,0.6850889516,0.4802095359,0.364545478,0.5972385723,0.0320822508,0.7629234828,0.1418110016,0.6972778048,0.4749987838,0.3490591701,0.7933109538,0.925531866,0.4871985838,0.8564575547,0.5959222205,0.0432144767,0.568108981,0.5797496284,0.9877222073,0.4280983731,0.48153714,0.8967263317,0.5087017375,0.4758883733,0.8853893708,0.0322608082,0.6259104889,0.6415413418,0.5917482655,0.504993014,0.5184322046,0.2713882998,0.8909345763,0.9526110264,0.2467303555,0.924835634,0.4761108994,0.4597554528,0.2943376959,0.7340550642,0.4194622179,0.0737929246,0.3818475087,0.0347028184
59,0.3944832678,0.5934679518,0.2961272988,0.9585988233,0.301209568,0.1612373563,0.6436877749,0.781419104,0.5257828347,0.2409263472,0.8135013548,0.2887063175,0.3827373493,0.5107791596,0.7637051018,0.7317965194,0.3040901134,0.6892369678,0.2189951031,0.1605476681,0.2851591888,0.2622095803,0.7286566491,0.8649088172,0.2499317876,0.1567550227,0.3464459572,0.1466581193,0.6654567602,0.8223343305,0.9036697093,0.059940028,0.4158022823,0.1997970082,0.0185388518,0.7170118503,0.3610343649,0.6622266266,0.4984309543,0.8868171996,0.9031529743,0.3119323095,0.1755235172,0.2858903236,0.8227114691,0.939228619,0.0176868429,0.126801583,0.6284655873,0.2366819461,0.2873492511,0.9136247761,0.4988915264,0.0160059007,0.7785335933,0.748823314,0.1727609234,0.1249795505,0.8954814333,0.8382176836,0.947313881,0.7991511431,0.8981577121,0.3631161633,0.9989481512,0.9166965638,0.0801280141,0.3599825162,0.5789231905,0.5785589684,0.2467997158,0.4820761648,0.8904912779,0.4223232334,0.7679664884,0.7132027475,0.3615518524,0.7856533313,0.8400043305,0.9900174397,0.6154039069,0.467285437,0.7991111795,0.7790070642,0.088628388,0.9817277151,0.6209541503,0.3472230453,0.4447181816,0.2120058825,0.4778774302,0.3301075525,0.2442666907,0.103787919,0.9716488943,0.8360149567,0.6087809335,0.4900810993,0.1074032565,0.4997155098
60,0.1273535816,0.9036422158,0.5212268042,0.1433594823,0.6821758091,0.2700501187,0.3161204057,0.8071553595,0.1655315519,0.1543380897,0.7544692405,0.964682695,0.0524958018,0.1175854043,0.9636308467,0.9691923657,0.1977134184,0.3236133629,0.5481155561,0.7762723868,0.5704130791,0.0301917214,0.6667636652,0.9927363126,0.7981582098,0.3799664127,0.354288165,0.5838115416,0.2199707432,0.3443056052,0.6061468194,0.3473243248,0.2479478209,0.1273736237,0.4906838075,0.9301236304,0.3974237423,0.8068042132,0.73727899,0.5629552947,0.961142303,0.491748231,0.5276379897,0.0136381048,0.6093336353,0.4912688364,0.9828304704,0.8070470537,0.8148821997,0.530946027,0.5833194405,0.3852952789,0.5611377484,0.2500831056,0.3780315914,0.3592959582,0.6300495183,0.7323197564,0.9431074997,0.8500202615,0.0766253616,0.5492543192,0.1973445867,0.324573183,0.6766279433,0.6880283942,0.2546968134,0.0740516856,0.4948326075,0.9919758034,0.6370069804,0.4559749109,0.4837240344,0.1646449706,0.4696130157,0.0930576697,0.655913807,0.4524434865,0.9001047234,0.4707960067,0.4426921257,0.354133612,0.4245511442,0.918803025,0.8138890648,0.7188888402,0.6528580897,0.2333512828,0.7926817648,0.0347055984,0.2680541012,0.4080856717,0.5019910354,0.0671652812,0.1870927359,0.5906194239,0.0488929963,0.8080468867,0.9378424692,0.4936111779
61,0.4834241644,0.8560912856,0.544527262,0.73350727,0.234122877,0.9038232202,0.3635567888,0.9664426339,0.8469307204,0.2135770503,0.0430679955,0.3961850395,0.410921637,0.3676411784,0.0728129828,0.0989500312,0.6223379918,0.1468646689,0.5937826391,0.6143137957,0.7838716493,0.04975755,0.0980378301,0.9485166199,0.5193705657,0.1910955003,0.6044304273,0.9718140522,0.0912002237,0.075226434,0.9552035658,0.574624388,0.9313177201,0.4997308278,0.3081316585,0.1654405971,0.4035540484,0.6716884472,0.131883231,0.2504847688,0.8852654975,0.1749512269,0.6466698083,0.2961871349,0.5425924053,0.7194827916,0.3951371661,0.1649303976,0.8663474605,0.9889198053,0.7792441933,0.6502191098,0.0386773553,0.8772820234,0.5987357302,0.5580479214,0.0683775237,0.2031661575,0.5298619736,0.1595777478,0.2783925915,0.4850655398,0.7342021358,0.2097103116,0.9847963676,0.0423337943,0.3751509092,0.388350416,0.7140222415,0.5070341402,0.6388351847,0.5992877395,0.6819853671,0.2855049935,0.8954748744,0.2245777729,0.0049877851,0.2906120406,0.3895081705,0.8713352457,0.0200527692,0.4157198993,0.8237187308,0.2643194599,0.5195078184,0.7953676251,0.1003344166,0.1282887519,0.2854487244,0.2077376731,0.6280042622,0.7281408506,0.5618712851,0.0525554065,0.6469438756,0.3757603504,0.7714442466,0.2998019652,0.6091116332,0.5641260114
62,0.1687523639,0.5215543555,0.3182092016,0.0460343873,0.1202900857,0.876257123,0.1144119115,0.3234562431,0.406119097,0.2739896593,0.6018488351,0.8911846369,0.0081917951,0.8115591467,0.8759810044,0.0505255898,0.1867100559,0.2643314209,0.7645478314,0.6937441966,0.9031666056,0.3638355709,0.3757295636,0.1886715991,0.2593104453,0.6003073365,0.1936593843,0.5499224863,0.9898155071,0.0649946299,0.8294543326,0.158567871,0.5865489859,0.1476635342,0.2046022587,0.7068390716,0.0239206576,0.3190141702,0.0302953152,0.4300397546,0.5930038295,0.6321441503,0.3212243915,0.6011956246,0.4437032971,0.1972053959,0.6517212144,0.6304133534,0.4615368168,0.4162690463,0.32415755,0.3647034229,0.7801046171,0.6998871136,0.553375022,0.0394150629,0.3001944507,0.7470344068,0.5893375492,0.2900099577,0.8120290367,0.4187918818,0.4485778292,0.3985780226,0.5664554159,0.6531800879,0.1054170947,0.5903760735,0.9721942581,0.1357124099,0.0204158281,0.5651980876,0.7678565602,0.3416402196,0.1663937122,0.2115598572,0.5388456159,0.818114927,0.8419732107,0.0003824327,0.3345075636,0.8771657348,0.9722116832,0.8364985995,0.9443310159,0.1593044191,0.4271180234,0.9932240122,0.9673513058,0.3649604926,0.4868351901,0.987404075,0.7806803919,0.3105539209,0.2517235354,0.3001882103,0.1059215465,0.352057952,0.4284769627,0.3913702709
63,0.1661307607,0.3650858556,0.0144885904,0.8660178748,0.9184608781,0.0539036533,0.1662123255,0.6654952848,0.6432412025,0.4562222832,0.4775243215,0.0620330842,0.9048001124,0.8761023446,0.6284885006,0.5579802003,0.9815194393,0.2188645741,0.5301744584,0.1172318491,0.2392804027,0.095372546,0.8850884093,0.5809206222,0.2617662586,0.0966482665,0.1197662381,0.0798811857,0.9386214777,0.1201486713,0.314265159,0.1047522384,0.4852345269,0.3287537494,0.9707701132,0.403695405,0.3826574031,0.1369824386,0.0691906898,0.0258986056,0.5932047223,0.5467150118,0.0879316903,0.4980048346,0.4228173564,0.7164201909,0.0559850354,0.4043367957,0.935284765,0.5861594938,0.5215686448,0.1745651676,0.6815320402,0.4066570541,0.7554857903,0.9432982989,0.5033053206,0.8752520285,0.0231794845,0.4419267983,0.9954006998,0.3374446435,0.5466790372,0.4806352272,0.6661983929,0.5174491503,0.8843306322,0.048855796,0.6544315894,0.9535213225,0.074754402,0.2476363117,0.5002363343,0.1626860923,0.7456411463,0.9230536907,0.8791062832,0.8016261817,0.3273904864,0.8143910482,0.5597956255,0.056481225,0.1195111214,0.1216669106,0.1090366314,0.7664549975,0.497427261,0.8804808781,0.0662569627,0.1065388946,0.4446068895,0.4007645268,0.9837046294,0.4168185727,0.2372631263,0.9280356453,0.5761229917,0.6643811497,0.9212596575,0.543474298
64,0.8489591312,0.9889562163,0.0693177162,0.2556161853,0.7444420066,0.012616015,0.7589215059,0.619694035,0.0357954996,0.2008483047,0.6150947353,0.3732401431,0.7475273418,0.0957299625,0.0394385359,0.2649764922,0.9800605946,0.0882943324,0.9194080816,0.9335819171,0.1630487344,0.1670443933,0.4338182514,0.3257348267,0.91268554,0.3568719421,0.2048411099,0.7143117217,0.6842624284,0.0192321581,0.1020973977,0.5332215596,0.0081883743,0.1714151138,0.7888377449,0.7526303809,0.1840311289,0.5477592512,0.3723244164,0.2198266285,0.7486075559,0.9874191517,0.5930667715,0.4961348977,0.0831491142,0.6325053079,0.7611113898,0.0632097088,0.7207996403,0.6805194719,0.9967916263,0.8838483747,0.8475638651,0.4306098777,0.2095832014,0.7602494052,0.7874818202,0.4144243114,0.4745611274,0.4717442486,0.4336564695,0.576658525,0.0049658087,0.4418448443,0.7480736393,0.7938035536,0.1944752252,0.9321047682,0.3415628048,0.5667996416,0.1519313972,0.0901703606,0.5542187933,0.7449981687,0.5863052583,0.6373679074,0.3775034766,0.3474166486,0.7005776167,0.0983031169,0.0293416423,0.4080948476,0.530878373,0.8100220342,0.718648769,0.7826019083,0.1102102445,0.8245703154,0.1346598607,0.5386872073,0.2159405863,0.6944554863,0.5951684322,0.3354517082,0.8161223968,0.7042050636,0.1019067056,0.3135496583,0.5846859417,0.1681636684
65,0.697369243,0.9821514916,0.8754999856,0.1279791207,0.191734693,0.6357493913,0.9154609409,0.6061590044,0.1103105186,0.38720519,0.0398154743,0.6869690437,0.3921709987,0.4816603186,0.435042683,0.1859745523,0.6761355437,0.3671474517,0.5275373575,0.2429351858,0.5190788489,0.6177077182,0.7971539791,0.2640770175,0.204012977,0.434521887,0.6415804946,0.5514296256,0.1350995037,0.7398836114,0.5793657461,0.8324687467,0.7220351035,0.4548657318,0.9604478674,0.9137697965,0.090615123,0.8759088088,0.5199288013,0.2009256417,0.2631139988,0.5597442756,0.8878946858,0.6552849975,0.0414045942,0.3229373689,0.8412595498,0.7175401379,0.6900848206,0.3687969074,0.9604753237,0.2091636695,0.986504626,0.7576293033,0.4732406875,0.190517603,0.1921511902,0.1148211821,0.7419472286,0.3272506939,0.8547047935,0.3213129747,0.1597194406,0.576739897,0.7761787064,0.120167308,0.490509694,0.8667938299,0.9960761168,0.0104384953,0.0677194716,0.2591901156,0.570182771,0.9556141575,0.9144751132,0.6115873652,0.2785515268,0.7557346635,0.3291275031,0.9686363474,0.4200885529,0.0292928312,0.5689281952,0.4037931822,0.4461114039,0.8061913215,0.3318288275,0.0222343961,0.4705724712,0.253088485,0.565708694,0.4999141134,0.6611833326,0.096587067,0.3099361476,0.3798321015,0.8791889758,0.4201463927,0.2044024169,0.0138488365
66,0.2896028273,0.1778000174,0.1110361968,0.0472321305,0.6510407049,0.3015537998,0.2393833208,0.765861887,0.0435010283,0.5666340147,0.6205666806,0.364814003,0.7263534553,0.197306578,0.1409927099,0.8465207634,0.687816272,0.0077865398,0.8425968806,0.6982547673,0.0755060115,0.1017869962,0.2684375383,0.0311201694,0.0162621099,0.8800249035,0.3096716963,0.7719967733,0.2091524065,0.2783080437,0.8965283441,0.4987552338,0.4561080611,0.0075645414,0.5459873644,0.1071487661,0.3091183412,0.7853706852,0.8730106531,0.35261937,0.3520046999,0.4935773341,0.717433373,0.0783581552,0.6908839121,0.8584260829,0.924878919,0.3787001842,0.8662126227,0.7674757997,0.0769549515,0.9417186347,0.8692627959,0.3453924898,0.9728388041,0.8855249058,0.2254173933,0.2825105004,0.6575216791,0.4345697998,0.5608185441,0.5540500237,0.9333250341,0.0169266057,0.5616145651,0.4793123985,0.1240753718,0.8707329063,0.2646830841,0.9970860253,0.2233522763,0.616687784,0.4906633594,0.9407856497,0.6950459396,0.1815472716,0.7992117326,0.6199248587,0.5602474557,0.6654243558,0.9588335999,0.4203430037,0.7083043228,0.5540020326,0.7557947119,0.5244267196,0.2582070963,0.8577014175,0.8379763779,0.8428930384,0.0258650859,0.2580649308,0.8721858696,0.5947932815,0.661858113,0.3182972739,0.400984603,0.9936869405,0.34053167,0.8715570746
67,0.6372024072,0.6071429905,0.2566634542,0.982594897,0.5799817946,0.1421883604,0.2080122903,0.862492295,0.7997100395,0.6425820901,0.4233108391,0.3537600632,0.5759071242,0.4402374448,0.9153746283,0.0552195231,0.5643128171,0.786107535,0.3199026072,0.5613988424,0.0094598113,0.9365903912,0.0520622018,0.950245461,0.6316363309,0.2336094733,0.749457194,0.2515611895,0.7938569291,0.4148815498,0.6389618479,0.4310593363,0.0220245402,0.8956253026,0.4136542333,0.6020063348,0.037813663,0.6216665236,0.4644986298,0.8375237025,0.2642486137,0.8878094689,0.1912837662,0.8401557384,0.3280469142,0.1066583944,0.8953752615,0.8923597313,0.8927659295,0.2152778688,0.4537585736,0.9022257412,0.15186826,0.5058207754,0.8524712021,0.7835045913,0.7394302487,0.6019283962,0.0350657809,0.5332871778,0.0168099459,0.6740276292,0.9643465141,0.0388344862,0.5696529318,0.3780007474,0.640840821,0.6074665948,0.999667271,0.1053394508,0.4449902973,0.2639158848,0.9931489201,0.6362740635,0.1040716232,0.3211958343,0.7429324584,0.9994468847,0.2135555656,0.6356983879,0.2467754255,0.9062403641,0.371471188,0.9079587585,0.0028274311,0.6814073361,0.28779086,0.8820164069,0.1015537288,0.4921932775,0.8958652434,0.0603873287,0.9125362812,0.6041695662,0.6143893613,0.668330993,0.1285962863,0.8725964581,0.5260324106,0.9665726642
